ItemID,Sentiment,SentimentText
2607,0,Like a car crash that hitting you min 
2608,1,livetennis: Police say Venus Williams not at fault for fatal Florida car crash as five-time #Wimbledon winner prep
2609,1,"My friend lost his left arm in a car crash, then lost his left leg to a tiger via "
2610,0,my mom is driving a different car and shes being so reckless? i actually feel like shes gonna crash
2611,1,MyZA: Man hit by car while warning motorists of car crash 
2612,0,"never let a nigga get his life on track, he can crash the car you ready to die"
2613,1,NOW WATCH THE FAMILY SUE #FACEBOOK LIKE ITS THEIR FAULT !!! Czech woman live-streams her own death in car crash 
2614,0,ok i got to the episode where callie gets in a car crash but i couldn't fucking take it seriously bc they were all singing
2615,0,"One of my worst fears is that if I die in a car crash the local paper will print \""Local man has car wreck, dies in a $900 Ford Contour."""
2616,1,Pedestrian injured in hit-and-run crash in #Norwich; police identify suspect
2617,1,Police say Venus Williams not at fault for fatal Florida car crash as five-time #Wimbledon winner prepares for QFs
2618,1,"RT @ABC7: Police arrest 2 people after car chase, crash in Northridge"
2619,1,"RT @adamlcct: Fatal car crash on Blacksmith shop road in Falmouth, per @rschloerbCCT on scene. More details to come. #capecod @capecodtimes"
2620,0,RT @araz_le_baller: Getting in to a car crash is daily now
2621,1,Car crash from Putra Heights - USJ has been moved to the emergency lane at KM9 but cont to exp... 
2622,1,A Forest Hill man died in a car crash in Fallston on Monday morning. 
2623,1,"Jerry Hoyt with his wife, Diane Baker, they married on June 26, 1955, Hoyt was killed in a Sprint car crash in Okla"
2624,0,"""The AA's copped to credit data blurt, but what about car-crash incident response?\"" #cybersecurity #feedly"
2625,1,A makeshift memorial has sprung up near the spot of last night's crash between a motorbike and a car.  No official
2626,1,RT @DailySURREY: 'Community resolution' after fight breaks out following car crash #Surrey 
2627,1,RT @FOX13Memphis: Multiple car crash shuts down part of I-40 bridge
2628,1,"When a head-on crash left a woman trapped in a burning car, a dozen bystanders stepped up to fight the fire"
2629,0,Car crash turns utility pole into fireball-shooting Mortal Kombat character 
2630,1,RT @GlobalGrind: Venus Williams breaks down while addressing fatal car crash 
2631,1,RT @IMPDnews: **UPDATE** IMPD's Hit-and-Run Unit search for a suspect vehicle after a deadly crash that killed a man on the city's east side
2632,1,RT @inforum: Fargo woman receives 2-year sentence for hit-and-run crashes with kids in car 
2633,1,"RT @jasonsproblem: When ur momma died from Alzheimer's, your sister died in plane crash &amp; husband in a car accident but you still alive "
2634,1,RT @JoeyJacksonEsq: Venus Williams crash: Police say she drove 'lawfully' @HLNTV @Michaela 11:30amET What's next?
2635,1,"RT @ketaminh: Lady Diana, car crash in Paris, avulsed pulmonary vein, Stay and treat prehosp Rx. died. Chapter 8 pg 509 "
2636,1,RT @KEZI9: #TrafficAlert: A crash on the Coburg exit of Beltine W has delayed traffic.
2637,1,RT @livetennis: Police say Venus Williams not at fault for fatal Florida car crash as five-time #Wimbledon winner prepares for 
2638,1,RT @Local12: Parishes mourn passing of local priest who died in car crash 
2639,1,RT @MiddleEastMnt: Palestinians rescue settler family after car crash 
2640,1,"RT @OFFICIALBIGAL: On this date in 2015, Hussein Fatal of @TheOutlawz passed away in a car crash."
2641,0,"RT @PhonsoKnows: The story starts in the music video for the song ""The Hills"" The Weeknd gets in a car crash and while he is walking away "
2642,0,RT @pixologic: Meet Graham - artist Dmitrij Lepp\u00e9e shows us how our body would look if it were built to survive a car crash
2643,0,RT @pwstream: Del Rio is under investigation for domestic battery. You couldn't make this sh*t up! What a car crash year for him
2644,1,RT @QldAmbulance: 1 pt stable to Kingaroy Hospital w neck pain after a 2-car crash @DAguilar_Hwy #Gilla near #Blackbutt 5.41am. 2nd 
2645,1,"RT @sbsun: 3-car Highland hit-and-run crash injures 5, including 2 children"
2646,0,"RT @schadenfraade: Bernie is problematic...for calling it an ""accident"" and not a ""crash"""
2647,0,"RT @tha_rami: Mom had several giggle attacks through the segment, most notably when she crashed the car as soon as Gladio said ""don't crash"
2648,0,RT @truckerworld: The shocking car crash footage you need to see https:\/\/t.co\/X8UuzUlejX #road #freight #cargo
2649,1,RT @urbantrixsta: Woman streams the car crash that killed her on Facebook Live
2650,1,RT @whotfislarry: ya mcm got in a car crash and died 
2651,0,crash and car 
2652,1,RT @zackfox: I slapped a nigga and he died years later in a car crash but i still say i killed him
2653,1,"RT @zdravkost: #OnThisDay 1955, Jerry Hoyt lost his life after a sprint car crash in Oklahoma City. #RememberingJerryHoyt #Indy500 "
2654,1,"saw a crash on hwy 77- south, the car was so wrecked to the point that it didn't even look like a car"
2655,1,Small wildfire breaks out after car crash in Martinez 
2656,0,"So he was either delusional and hallucinating, or so negligent that he crashed directly into a human being and had\u2026"
2657,0,So Strowman no-sells a car crash but people shit on Ospreay vs Ricochet? Fuck outta here! #RAW
2658,0,teen car crash articles  
2659,0,"The AA's copped to credit data blurt, but what about car-crash incident response? "
2660,0,"the le blanc's scars come from a car crash, except one of calica's is from a fight (the eyebrow one)"
2661,0,The shocking car crash footage you need to see 
2662,0,"The story starts in the music video for the song \""The Hills\"" The Weeknd gets in a car crash and while he is walking away from the crash he"
2663,0,Those Subaru commercials make it seem like my parents won't beat my ass and make me pay for the car if I crash it
2664,0,time to blunt ride crash my car and die
2665,0,Too funny! Newfies stuck in traffic on ORR during a crash turn around and drive into oncoming traffic to escape it
2666,0,Watching hodgson go to that PTB is proper slo-mo car crash viewing 
2667,1,We lost a 71 year old Loveland cyclist in a car crash today.  Seems was cyclist's fault. Sad.
2668,1,"When a head-on crash left a woman trapped in a burning car, a dozen bystanders stepped up to fight the fire. "
2669,0,Who would in a fight post car crash but pre magic Stephen Strange or post art school pre Poland hitler
2670,1,Woman charged with DUI after car rolls over in crash that killed Crystal Lake man #Aurora 
2671,1,Woman streams her own fatal car crash on Facebook Live - https:\/\/t.co\/kvRjGCutnT #news #politics #clinton #trump #follow
2672,1,"1 dead after car vs. pedestrian crash in Harrisburg, IL"
2673,1,1 dead in car-vs.-motorcycle crash near east Tampa #Florida 
2674,1,1 injured after 2-car crash in Stapleton #NyStatenIsland 
2675,1,1 of 4 southbound lanes of Gen Holmes Dr is closed due to this crash. Traffic is heavy. 
2676,1,1 southbound lane of Fairford Rd is also closed while this crash is cleared.
2677,0,1sec I wish I\u2019m playing the drums. 1sec I wish playing the bongos. 1sec I wish I were on a flight. The next sec I\u2019m in the car crash.
2678,1,2 car crash by 28th &amp; Elwood in Grandville. Avoid area. Police still clearing scene. 
2679,1,2 Costa Mesa residents displaced after car crashes into their apartment  
2680,1,2 people injured in multiple-car crash on I-15 
2681,1,2 weeks ago my kids &amp; I survived a horrible car crash.Last night my house nearly burned down. We're tired.We're saf
2682,1,"2S before the 134 split, the crash w a car on its roof reported to be in lanes"
2683,1,3-vehicle crash on Rt 12 in Reading Tuesday morning sends 4 people to hospital. | Reading Eagle - NEWS 
2684,1,7 News at 6pm: A serious head-on crash on Swanport Bridge between a truck and car. Stream
2685,0,10\/10 would rather crash my car into a wall than drive to work rn.
2686,1,17-year-old Shediac girl killed in car crash 
2687,1,19-year-old Mercedes man killed in car crash 
2688,1,23-year-old woman faces judge after deadly pedestrian hit-and-run crash
2689,0,95% crash rate whenever bobby bitch plays in my car
2690,0,"#90sWereTheBestBecause A gay person was killed in Wyoming, Princess Diana was killed in a car crash, the Columbine massacre happened. 1\/4"
2691,1,"#'America's Got Talent' airs audition of contestant Brandon Rogers, who died in car crash "
2692,1,#AmericasGotTalent honors rising star who was killed last month in a car crash 
2693,0,#BadTimesToYellCalledIt when someone dies in a car crash...
2694,1,#BrandonRogers - '#America'sGotTalent' pays tribute to contestant with a 'stunning' voice who died in a car crash
2695,1,#BREAKING Elderly #Schuylkill man dies after being struck by debris from car crash
2696,1,#BREAKING Names released in fatal train\/car crash
2697,1,"#BREAKING: La Crosse PD says DeShawn Huff, car chase suspect who crashed into Swift Creek Sunday, has died.\u2026"
2698,1,#BREAKING: State Police cruiser involved in 3-car crash on I-91 in Northampton. All northbound lanes CLOSED. Stay with #WBZ for updates.
2699,0,#Channel #Management. Steer a straight course \u2013 Are you guilty of setting up a car-crash partnership?\u2026
2700,1,#Chautauqua County man charged in deadly crash three days ago on Route 20A\u2014car hit pair of motorcycles.
2701,0,#CMPD says 2009 was the last time the dept had a marked car involved into a fatal crash
2702,0,"#Crash Marine plane crash: Family, friends identify some killed in accident - My Fox Boston "
2703,1,#Doctor hits hi-point on #AGT then dies in #car #crash b4 airs! #Tragic reminder 2 go 4 gold &amp; #appreciate ea moment 
2704,0,#F1LiveLondon safety car is out did @Max33Verstappen  or @alo_oficial  crash at turn1?
2705,1,"#HDTalk LIVE: Woman dies after A417 car crash, free-for-all parking in Cheltenham, weird object"
2706,1,#health Couple who lost two sons in car crash give birth to twin boys two years later 
2707,0,#Hollyoaks DS Armstrong is such a low life making up Libby has been in a car crash just so he can have Cindy all to himself! #whataweirdo
2708,1,#illegalalien #criminal in Phoenix kills 6 year old girl in car crash while under the influence of 1 bottle of whis
2709,0,"#lfc on at 6.32 this morning, est over an hour left and watching availability dwindle from good to limited - car crash slow mo lfc tickets!"
2710,1,#M1 #Bedfordshire Northbound Long Delays lanes 1 &amp; 2 of 3 shut J13 #Brogborough &amp; J14 #Broughton - 2 Lorries &amp; car crash recovery underway
2711,1,#NB From alleged gunshots to a car crash: busy night for Fredericton police
2712,1,#new https:\/\/t.co\/TpZiBqGt9S #Firefighters remove car roof to extricate casualty after Bilbrook crash #resto 
2713,1,"#POLICE: Three adults, baby taken to hospital after crash in #PlainsTownship on N River St. Driver of white car in\u2026 "
2714,0,#Texting and driving: Police release fatal car crash video to warn drivers 
2715,1,#TrafficAlert Big delays\/slow crawl on Walnut Grove WB as you approach a crash near Humphreys Blvd. A car overturne\u2026
2716,1,#TRAFFICALERT: Car vs. pole crash in #MIDDLETOWN on River Rd. at Walnut St. #WFSBtraffic #Cttraffic
2717,1,#Traffictrouble Horse Shoe Valley Rd and Catherine St. 2 car crash. Emergency Crews on scene
